,study,score,status,weight
2562,8,4,0,1
2563,8,5,0,1
2564,8,1,0,1
2565,8,4,0,1
2566,8,1,0,5
2567,8,10,0,1
2568,8,2,0,1
2569,8,7,0,1
2570,8,1,0,1
2571,8,22,1,1
2572,8,21,1,1
2573,8,3,0,1
2574,8,2,0,1
2575,8,6,0,1
2576,8,13,1,1
2577,8,15,1,1
2578,8,13,0,1
2579,8,9,0,1
2580,8,12,1,1
2581,8,4,0,1
2582,8,7,0,1
2583,8,3,0,1
2584,8,13,1,1
2585,8,23,1,1
2586,8,13,0,1
2587,8,11,0,1
2588,8,17,0,1
2589,8,13,0,1
2590,8,6,0,1
2591,8,14,1,1
2592,8,0,0,5
2593,8,19,1,1
2594,8,5,0,1
2595,8,6,0,1
2596,8,4,0,1
2597,8,11,0,1
2598,8,10,0,1
2599,8,9,0,1
2600,8,16,1,1
2601,8,5,0,1
2602,8,12,1,1
2603,8,7,0,1
2604,8,21,1,1
2605,8,17,1,1
2606,8,7,0,5
2607,8,6,0,1
2608,8,0,0,5
2609,8,14,1,1
2610,8,13,0,1
2611,8,27,0,1
2612,8,15,0,1
2613,8,2,0,5
2614,8,24,1,1
2615,8,7,0,1
2616,8,2,0,1
2617,8,2,0,5
2618,8,5,0,1
2619,8,3,0,1
2620,8,4,0,1
2621,8,17,1,1
2622,8,17,0,1
2623,8,1,0,1
2624,8,6,0,1
2625,8,2,0,5
2626,8,8,0,1
2627,8,5,0,1
2628,8,3,0,1
2629,8,6,0,1
2630,8,27,1,1
2631,8,1,0,5
2632,8,2,0,1
2633,8,1,0,1
2634,8,14,0,1
2635,8,12,0,1
2636,8,16,0,1
2637,8,0,0,5
2638,8,7,0,1
2639,8,2,0,1
2640,8,7,0,1
2641,8,3,0,5
2642,8,9,1,1
2643,8,4,0,1
2644,8,2,0,5
2645,8,4,0,1
2646,8,6,0,1
2647,8,6,0,1
2648,8,2,0,5
2649,8,10,1,1
2650,8,8,0,1
2651,8,10,0,1
2652,8,5,0,1
2653,8,4,0,1
2654,8,15,1,1
2655,8,1,0,5
2656,8,9,0,1
2657,8,10,1,5
2658,8,3,0,1
2659,8,4,0,1
2660,8,5,0,1
2661,8,12,0,1
2662,8,4,0,1
2663,8,4,0,1
2664,8,17,1,1
2665,8,3,0,1
2666,8,0,0,5
2667,8,1,0,1
2668,8,4,0,1
2669,8,5,0,5
2670,8,10,0,1
2671,8,2,0,1
2672,8,6,0,1
2673,8,8,0,1
2674,8,11,0,1
2675,8,6,0,1
2676,8,2,0,1
2677,8,3,0,5
2678,8,9,0,1
2679,8,3,0,5
2680,8,7,0,1
2681,8,0,0,5
2682,8,6,0,1
2683,8,11,1,1
2684,8,3,0,5
2685,8,10,0,1
2686,8,11,0,1
2687,8,9,0,1
2688,8,6,0,1
2689,8,6,0,1
2690,8,0,0,5
2691,8,10,0,1
2692,8,4,0,1
2693,8,6,0,1
2694,8,6,0,1
2695,8,8,0,1
2696,8,9,0,5
2697,8,9,0,1
2698,8,9,0,1
2699,8,3,0,5
2700,8,5,0,1
2701,8,0,0,5
2702,8,10,0,1
2703,8,5,0,1
2704,8,18,1,1
2705,8,6,0,5
2706,8,23,1,1
2707,8,3,0,5
2708,8,11,0,1
2709,8,10,1,1
2710,8,13,0,1
2711,8,10,1,1
2712,8,3,0,1
2713,8,8,0,1
2714,8,6,0,1
2715,8,1,0,1
2716,8,18,1,1
2717,8,6,0,1
2718,8,5,0,5
2719,8,5,0,5
2720,8,4,0,1
2721,8,13,1,1
2722,8,9,0,1
2723,8,22,1,1
2724,8,5,0,1
2725,8,9,0,1
2726,8,9,0,1
2727,8,4,0,1
2728,8,9,0,1
2729,8,12,1,1
2730,8,5,0,1
2731,8,4,0,1
2732,8,7,1,1
2733,8,1,0,1
2734,8,3,0,1
2735,8,9,0,1
2736,8,6,0,1
2737,8,5,0,1
2738,8,23,0,1
2739,8,5,0,1
2740,8,0,0,1
2741,8,8,0,1
2742,8,10,0,1
2743,8,2,0,1
2744,8,2,0,1
2745,8,7,0,1
2746,8,14,1,1
2747,8,7,0,1
2748,8,7,0,1
2749,8,10,0,1
2750,8,3,0,1
2751,8,0,0,1
2752,8,10,0,1
2753,8,7,0,1
2754,8,8,0,1
2755,8,23,1,1
2756,8,18,1,1
2757,8,12,1,1
2758,8,13,0,1
2759,8,4,0,1
2760,8,11,0,1
2761,8,6,0,1
2762,8,1,0,1
2763,8,2,0,1
2764,8,4,0,1
2765,8,10,0,1
2766,8,10,1,1
2767,8,19,0,1
2768,8,7,0,1
2769,8,8,0,1
2770,8,6,0,1
2771,8,7,0,1
2772,8,12,1,1
2773,8,3,0,1
2774,8,3,0,1
2775,8,6,0,1
2776,8,6,0,5
2777,8,7,0,1
2778,8,12,0,1
2779,8,17,0,1
2780,8,2,0,1
2781,8,9,0,1
2782,8,4,0,1
2783,8,6,0,1
2784,8,3,0,1
2785,8,7,0,1
2786,8,6,0,1
2787,8,13,0,1
2788,8,12,0,1
2789,8,3,0,1
2790,8,7,0,1
2791,8,9,0,1
2792,8,12,0,1
2793,8,4,0,1
2794,8,9,0,1
2795,8,14,0,1
2796,8,18,1,1
2797,8,17,1,1
2798,8,7,0,1
2799,8,4,0,1
2800,8,19,1,1
2801,8,4,0,1
2802,8,7,0,1
2803,8,6,0,1
2804,8,4,0,1
2805,8,5,0,1
2806,8,3,0,1
2807,8,3,0,1
2808,8,0,0,1
2809,9,19,1,1
2810,9,13,0,1
2811,9,2,0,1
2812,9,6,1,1
2813,9,20,1,1
2814,9,6,1,1
2815,9,0,0,1
2816,9,13,0,1
2817,9,17,1,1
2818,9,1,0,1
2819,9,7,0,1
2820,9,3,0,1
2821,9,19,0,1
2822,9,23,1,1
2823,9,1,0,1
2824,9,1,0,1
2825,9,7,0,1
2826,9,1,0,1
2827,9,3,1,1
2828,9,5,1,1
2829,9,1,0,1
2830,9,3,0,1
2831,9,1,0,1
2832,9,11,1,1
2833,9,7,1,1
2834,9,2,0,1
2835,9,6,1,1
2836,9,6,0,1
2837,9,18,1,1
2838,9,3,0,1
2839,9,4,0,1
2840,9,1,1,1
2841,9,19,1,1
2842,9,3,0,1
2843,9,4,0,1
2844,9,0,0,1
2845,9,3,0,1
2846,9,0,0,1
2847,9,8,0,1
2848,9,2,0,1
2849,9,0,0,1
2850,9,3,0,1
2851,9,2,0,1
2852,9,0,0,1
2853,9,0,0,1
2854,9,4,0,1
2855,9,10,0,1
2856,9,9,0,1
2857,9,13,0,1
2858,9,22,1,1
2859,9,8,0,1
2860,9,1,0,1
2861,9,6,0,1
2862,9,8,1,1
2863,9,7,0,1
2864,9,14,1,1
2865,9,0,0,1
2866,9,0,0,1
2867,9,3,0,1
2868,9,7,1,1
2869,9,0,0,1
2870,9,0,0,1
2871,9,2,0,1
2872,9,13,1,1
2873,9,5,0,1
2874,9,0,0,1
2875,9,0,0,1
2876,9,0,0,1
2877,9,0,0,1
2878,9,0,0,1
2879,9,4,0,1
2880,9,0,0,1
2881,9,1,0,1
2882,9,6,0,1
2883,9,6,0,1
2884,9,3,0,1
2885,9,0,0,1
2886,9,0,0,1
2887,9,1,0,1
2888,9,0,0,1
2889,9,22,1,1
2890,9,4,0,1
2891,9,1,0,1
2892,9,2,0,1
2893,9,0,0,1
2894,9,5,0,1
2895,9,3,0,1
2896,9,7,1,1
2897,9,2,0,1
2898,9,3,0,1
2899,9,25,1,1
2900,9,1,0,1
2901,9,4,0,1
2902,9,0,0,1
2903,9,1,0,1
2904,9,1,0,1
2905,9,4,0,1
2906,9,1,0,1
2907,9,0,0,1
2908,9,0,0,1
2909,9,1,0,1
2910,9,0,0,1
2911,9,4,0,1
2912,9,3,0,1
2913,9,4,0,1
2914,9,12,0,1
2915,9,18,1,1
2916,9,7,1,1
2917,9,1,0,1
2918,9,1,0,1
2919,9,5,0,1
2920,9,2,0,1
2921,9,0,0,1
2922,9,3,0,1
2923,9,1,0,1
2924,9,10,0,1
2925,9,3,0,1
2926,9,14,0,1
2927,9,4,0,1
2928,9,0,0,1
2929,9,15,1,1
2930,9,4,0,1
2931,9,2,0,1
2932,9,1,0,1
2933,9,0,0,1
2934,9,1,0,1
2935,9,7,1,1
2936,9,4,0,1
2937,9,0,0,1
2938,9,1,0,1
2939,9,3,0,1
2940,9,0,0,1
2941,9,6,0,1
2942,9,1,0,1
2943,9,17,0,1
2944,9,10,0,1
2945,9,8,0,1
2946,9,1,0,1
2947,9,14,1,1
2948,9,0,0,1
2949,9,12,0,1
2950,9,0,0,1
2951,9,2,1,1
2952,9,7,0,1
2953,9,0,0,1
2954,9,1,0,1
2955,9,11,0,1
2956,9,6,0,1
2957,9,11,1,1
2958,9,7,0,1
2959,9,5,0,1
2960,9,5,0,1
2961,9,4,0,1
2962,9,15,0,1
2963,9,0,0,1
2964,9,0,0,1
2965,9,1,0,1
2966,9,5,0,1
2967,9,0,0,1
2968,9,0,0,1
2969,9,0,0,1
2970,9,3,0,1
2971,9,1,0,1
2972,9,5,0,1
2973,9,10,1,1
2974,9,8,0,1
2975,9,3,0,1
2976,9,6,1,1
2977,9,1,0,1
2978,9,11,0,1
2979,9,2,0,1
2980,9,0,0,1
2981,9,13,1,1
2982,9,27,1,1
2983,9,0,0,1
2984,9,7,1,1
2985,9,5,0,1
2986,9,1,0,1
2987,9,0,0,1
2988,9,3,0,1
2989,9,8,0,1
2990,9,0,0,1
2991,9,0,0,1
2992,9,3,0,1
2993,9,3,0,1
2994,9,4,0,1
2995,9,4,0,1
2996,9,13,1,1
2997,9,3,0,1
2998,9,0,0,1
2999,9,11,0,1
3000,9,2,0,1
3001,9,0,0,1
3002,10,12,1,1
3003,10,11,1,1
3004,10,10,1,1
3005,10,12,1,1
3006,10,20,1,1
3007,10,18,1,1
3008,10,17,1,1
3009,10,15,1,1
3010,10,18,1,1
3011,10,14,1,1
3012,10,15,1,1
3013,10,23,1,1
3014,10,24,1,1
3015,10,18,1,1
3016,10,12,1,1
3017,10,11,1,1
3018,10,10,1,1
3019,10,25,1,1
3020,10,13,1,1
3021,10,24,1,1
3022,10,15,1,1
3023,10,21,1,1
3024,10,21,1,1
3025,10,20,1,1
3026,10,21,1,1
3027,10,18,1,1
3028,10,13,1,1
3029,10,20,1,1
3030,10,16,1,1
3031,10,19,1,1
3032,10,24,1,1
3033,10,20,1,1
3034,10,18,1,1
3035,10,13,1,1
3036,10,12,1,1
3037,10,16,1,1
3038,10,15,1,1
3039,10,18,1,1
3040,10,25,1,1
3041,10,15,1,1
3042,10,20,1,1
3043,10,13,1,1
3044,10,11,1,1
3045,10,11,1,1
3046,10,17,1,1
3047,10,23,1,1
3048,10,15,1,1
3049,10,18,1,1
3050,10,19,1,1
3051,10,19,1,1
3052,10,18,1,1
3053,10,22,1,1
3054,10,18,1,1
3055,10,0,0,1
3056,10,3,0,1
3057,10,0,0,1
3058,10,1,0,1
3059,10,4,0,1
3060,10,3,0,1
3061,10,0,0,1
3062,10,5,0,1
3063,10,1,0,1
3064,10,3,0,1
3065,10,4,0,1
3066,10,5,0,1
3067,10,1,0,1
3068,10,3,0,1
3069,10,2,0,1
3070,10,4,0,1
3071,10,6,0,1
3072,10,0,0,1
3073,10,1,0,1
3074,10,0,0,1
3075,10,0,0,1
3076,10,0,0,1
3077,10,2,0,1
3078,10,1,0,1
3079,10,0,0,1
3080,10,4,0,1
3081,10,0,0,1
3082,10,6,0,1
3083,10,4,0,1
3084,10,2,0,1
3085,10,1,0,1
3086,10,2,0,1
3087,10,0,0,1
3088,10,9,0,1
3089,10,4,0,1
3090,10,3,0,1
3091,10,2,0,1
3092,10,0,0,1
3093,10,0,0,1
3094,10,0,0,1
3095,10,5,0,1
3096,10,4,0,1
3097,10,7,0,1
3098,10,1,0,1
3099,10,6,0,1
3100,10,3,0,1
3101,10,8,0,1
3102,10,1,0,1
3103,10,7,0,1
3104,10,2,0,1
3105,10,0,0,1
3106,10,0,0,1
3107,10,4,0,1
3108,10,4,0,1
3109,10,3,0,1
3110,10,21,1,1
3111,10,14,1,1
3112,10,11,1,1
3113,10,23,1,1
3114,10,11,1,1
3115,10,17,1,1
3116,10,22,1,1
3117,10,4,0,1
3118,10,2,0,1
3119,10,6,0,1
3120,10,3,0,1
3121,10,0,0,1
3122,10,16,0,1
3123,10,13,0,1
3124,10,0,0,1
3125,10,1,0,1
3126,10,7,0,1
3127,10,0,0,1
3128,10,2,0,1
3129,10,10,0,1
3130,10,8,0,1
3131,10,0,0,1
3132,10,0,0,1
3133,10,0,0,1
3134,10,3,0,1
3135,10,2,0,1
3136,10,0,0,1
3137,10,10,0,1
3138,10,2,0,1
3139,10,1,0,1
3140,10,0,0,1
3141,10,0,0,1
3142,10,2,0,1
3143,10,2,0,1
3144,10,5,0,1
3145,10,0,0,1
3146,10,4,0,1
3147,10,0,0,1
3148,10,3,0,1
3149,10,3,0,1
3150,10,5,0,1
3151,10,10,0,1
3152,10,3,0,1
3153,10,4,0,1
3154,10,3,0,1
3155,10,6,0,1
3156,10,2,0,1
3157,10,6,0,1
3158,10,2,0,1
3159,10,4,0,1
3160,10,5,0,1
3161,10,7,0,1
3162,10,5,0,1
3163,10,0,0,1
3164,10,9,0,1
3165,10,1,0,1
3166,10,6,0,1
3167,10,5,0,1
3168,10,9,0,1
3169,10,0,0,1
3170,10,6,0,1
3171,10,1,0,1
3172,10,6,0,1
3173,10,0,0,1
3174,10,0,0,1
3175,10,1,0,1
3176,10,1,0,1
3177,10,1,0,1
3178,10,4,0,1
3179,11,11,0,2.0588
3180,11,14,1,1.5385
3181,11,17,1,1.375
3182,11,14,0,2.1304
3183,11,8,0,3.5
3184,11,18,1,1.6
3185,11,22,1,1.7143
3186,11,17,0,1.3704
3187,11,13,0,2.1765
3188,11,11,1,2.1765
3189,11,12,1,1.5385
3190,11,8,0,3.5
3191,11,14,0,2.1304
3192,11,12,0,1.8261
3193,11,27,1,2
3194,11,16,1,1.3704
3195,11,4,0,9.3
3196,11,17,0,1.375
3197,11,10,1,3.5
3198,11,24,0,1.375
3199,11,14,1,1.3704
3200,11,6,0,10.4545
3201,11,10,0,2.75
3202,11,17,1,1.5385
3203,11,17,1,1.5385
3204,11,9,0,3.5
3205,11,11,0,2.1765
3206,11,10,0,4.5882
3207,11,11,1,3.0952
3208,11,7,1,9.3
3209,11,10,0,6.5556
3210,11,10,1,3.375
3211,11,18,1,1.65
3212,11,21,1,1.4444
3213,11,7,0,9.3
3214,11,16,1,1.5385
3215,11,18,1,1.3704
3216,11,16,1,1.3704
3217,11,15,0,1.65
3218,11,20,1,1.7778
3219,11,18,1,1.65
3220,11,17,1,1.4444
3221,11,10,1,3.5
3222,11,21,1,1.4444
3223,11,15,1,1.5385
3224,11,20,0,1.375
3225,11,18,1,1.2105
3226,11,5,0,10.4545
3227,11,7,0,3.5
3228,11,13,0,2.0588
3229,11,13,1,2.75
3230,11,11,0,3.5
3231,11,8,0,3.375
3232,11,11,0,3.375
3233,11,18,1,1.7143
3234,11,8,0,4.5882
3235,11,10,0,4.2353
3236,11,8,1,4.2353
3237,11,13,0,3.0952
3238,11,7,0,4.5882
3239,11,12,0,2.75
3240,11,11,0,3.0952
3241,11,13,1,2.75
3242,11,18,0,1.6
3243,11,18,1,1.375
3244,11,9,0,6.5556
3245,11,15,1,1.3704
3246,11,20,0,1.3
3247,11,10,0,3.375
3248,11,12,1,2.2857
3249,11,12,0,2.75
3250,11,21,1,1.8889
3251,11,7,0,6.8667
3252,11,16,1,1.2105
3253,11,11,1,2.1304
3254,11,12,0,1.5385
3255,11,15,0,1.7143
3256,11,14,0,1.5385
3257,11,20,1,1.375
3258,11,9,0,4.5882
3259,11,19,0,1.375
3260,11,11,0,2.2857
3261,11,8,1,6.5556
3262,11,9,0,2.9048
3263,11,25,0,1
3264,11,3,0,10.4545
3265,11,18,0,1.2105
3266,11,11,1,2.75
3267,11,9,0,9.3
3268,11,16,1,1.65
3269,11,16,1,1.3704
3270,11,12,0,2.75
3271,11,9,0,3.5
3272,11,22,0,1.375
3273,11,15,0,1.8261
3274,11,9,1,3.5
3275,11,9,1,3.0952
3276,11,18,1,1.5385
3277,11,27,1,2
3278,11,15,0,2.1304
3279,11,8,0,6.5455
3280,11,7,0,6.5455
3281,11,22,1,1.375
3282,11,10,0,3.5
3283,11,9,0,3.375
3284,11,10,0,3.375
3285,11,10,0,3.375
3286,11,20,1,1.3
3287,11,14,1,1.5385
3288,11,18,1,1.2222
3289,11,9,1,4.5882
3290,11,9,0,3.5
3291,11,14,1,2.1304
3292,11,9,1,6.8667
3293,11,11,1,2.1765
3294,11,8,1,4.5882
3295,11,12,0,2.0588
3296,11,13,0,1.65
3297,11,18,1,1.5625
3298,11,14,1,1.65
3299,11,7,0,4.2353
3300,11,12,0,2.9048
3301,11,10,0,3.5
3302,11,25,1,2
3303,11,16,1,1.3704
3304,11,12,1,2.9048
3305,11,10,0,3.5
3306,11,12,0,4.5882
3307,11,11,0,2.75
3308,11,17,0,1.5625
3309,11,12,0,2.2857
3310,11,17,0,1.4444
3311,11,13,1,2.1304
3312,11,27,1,1.5
3313,11,14,1,1.7143
3314,11,23,1,1.375
3315,11,24,1,1.4444
3316,11,15,1,2.1304
3317,11,9,0,6.5556
3318,11,13,1,2.2857
3319,11,7,0,9.3
3320,11,16,0,1.5385
3321,11,8,0,6.8667
3322,11,20,1,1.6667
3323,11,13,0,2.75
3324,11,6,0,10.4545
3325,11,19,1,1.6
3326,11,18,0,1.6
3327,11,22,0,1.375
3328,11,18,0,1.5625
3329,11,16,0,1.3704
3330,11,6,0,6.5455
3331,11,8,0,4.2353
3332,11,14,0,2.1765
3333,11,15,1,1.6
3334,11,6,0,9
3335,11,15,0,2.2857
3336,11,15,1,1.3704
3337,11,19,1,2.4
3338,11,14,1,2.0588
3339,11,20,0,1.4444
3340,11,8,0,6.8667
3341,11,17,0,1.2105
3342,11,19,1,1.2105
3343,11,18,1,1.7778
3344,11,23,1,1.4444
3345,11,7,0,9.3
3346,11,12,1,2.75
3347,11,12,1,1.8261
3348,11,18,1,1.4444
3349,11,12,1,2.1304
3350,11,11,1,3.0952
3351,11,9,1,3.0952
3352,11,21,0,1.7143
3353,11,9,0,2.9048
3354,11,8,0,3.375
3355,11,13,0,2.0588
3356,11,13,0,2.2857
3357,11,21,1,2.4
3358,11,15,1,1.7143
3359,11,27,1,1
3360,11,19,1,1.6
3361,11,14,1,2.1304
3362,11,19,0,1.375
3363,11,15,1,1.7143
3364,11,21,0,1.7143
3365,11,2,0,6.5455
3366,11,11,0,1.8261
3367,11,16,1,1.5625
3368,11,14,1,2.1765
3369,11,16,1,1.6
3370,11,17,1,1.2105
3371,11,11,0,3.0952
3372,11,17,1,1.2105
3373,11,6,0,9
3374,11,8,0,4.5882
3375,11,9,1,4.5882
3376,11,14,0,2.1765
3377,11,7,0,6.8667
3378,11,14,0,1.8261
3379,11,5,0,6.5455
3380,11,11,0,1.8261
3381,11,18,0,1.4444
3382,11,5,0,22.5
3383,11,22,0,1.4444
3384,11,8,0,4.2353
3385,11,13,0,2.1304
3386,11,7,1,9.3
3387,11,8,1,6.8667
3388,11,17,1,1.5385
3389,11,17,1,1.2105
3390,11,19,1,1.8889
3391,11,23,1,2
3392,11,11,0,3.0952
3393,11,17,1,1.5625
3394,11,15,1,2.2857
3395,11,9,0,6.8667
3396,11,14,0,2.1304
3397,11,15,1,2.1304
3398,11,15,0,2.1304
3399,11,15,1,1.65
3400,11,16,1,1.3704
3401,11,11,0,2.2857
3402,11,12,0,2.2857
3403,11,13,1,2.2857
3404,11,13,0,1.8261
3405,11,17,0,1.3704
3406,11,10,0,3.375
3407,11,7,0,10.4545
3408,11,15,1,1.5385
3409,11,5,1,4.5882
3410,11,18,0,1.5385
3411,11,10,1,2.0588
3412,11,13,1,1.8261
3413,11,14,0,2.2857
3414,11,14,0,1.5625
3415,11,24,1,1.2222
3416,11,14,1,1.6
3417,11,10,0,6.8667
3418,11,17,1,1.2105
3419,11,17,0,1.2105
3420,11,14,0,1.7143
3421,11,11,1,3.0952
3422,11,13,1,2.1765
3423,11,23,1,1.2222
3424,11,21,0,1.6667
3425,11,10,1,3.375
3426,11,16,1,1.65
3427,11,22,1,1.8889
3428,11,18,0,1.6
3429,11,17,1,1.8889
3430,11,21,1,1.6667
3431,11,18,0,1.7778
3432,11,19,1,1.375
3433,11,22,1,1.2222
3434,11,6,1,9
3435,11,24,1,2
3436,11,10,0,2.9048
3437,11,17,1,1.3704
3438,11,20,1,1.3
3439,11,7,0,4.2353
3440,11,9,0,9
3441,11,19,1,1.6
3442,11,15,0,1.6
3443,11,20,1,1.8889
3444,11,13,1,2.1765
3445,11,21,0,1.4444
3446,11,14,1,2.1304
3447,11,17,1,1.5625
3448,11,10,0,3.0952
3449,11,11,0,3.0952
3450,11,20,1,1.2222
3451,11,7,1,3.0952
3452,11,15,0,2.1304
3453,11,7,0,4.2353
3454,11,22,1,1.2222
3455,11,18,0,1.7143
3456,11,8,0,4.5882
3457,11,15,1,1.7143
3458,11,5,0,10.4545
3459,11,17,1,1.7143
3460,11,13,0,1.8261
3461,11,10,0,4.5882
3462,11,5,0,10.4545
3463,11,5,0,21.4286
3464,11,7,0,6.8667
3465,11,17,1,1.5625
3466,11,18,1,1.5625
3467,11,15,1,1.5385
3468,11,15,1,1.2105
3469,11,12,1,2.1304
3470,11,15,1,1.5385
3471,11,14,1,2.1304
3472,11,14,0,2.1765
3473,11,16,0,1.8261
3474,11,15,1,1.3704
3475,11,14,0,2.2857
3476,11,5,0,21.4286
3477,11,7,0,10.4545
3478,11,15,1,1.7143
3479,11,17,1,1.8889
3480,11,17,0,1.7143
3481,11,9,0,4.2353
3482,11,20,1,1.3
3483,11,19,1,1.4444
3484,11,16,1,2.0588
3485,11,12,1,2.1765
3486,11,23,1,1.4444
3487,11,14,1,1.5385
3488,11,9,1,6.8667
3489,11,12,1,3.0952
3490,11,17,1,1.6
3491,11,22,1,1.4444
3492,11,11,1,1.8261
3493,11,15,1,1.3704
3494,11,12,1,2.9048
3495,11,11,0,4.2353
3496,11,10,0,3.5
3497,11,18,1,1.375
3498,11,21,1,1.6
3499,11,11,0,3.0952
3500,11,12,1,1.8261
3501,11,16,1,1.4444
3502,11,15,0,1.65
3503,11,11,0,2.9048
3504,11,13,0,2.0588
3505,11,10,1,1.8261
3506,11,11,0,2.9048
3507,11,20,1,1.3
3508,11,12,0,2.9048
3509,11,24,1,1.7143
3510,11,18,1,1.375
3511,11,7,0,3.5
3512,11,9,0,3.5
3513,11,17,0,1.3704
3514,11,15,1,1.3704
3515,11,19,1,1.5625
3516,11,15,1,1.3704
3517,11,16,1,1.65
3518,11,22,1,1.7143
3519,11,20,0,2.4
3520,11,11,0,2.75
3521,11,25,1,2
3522,11,21,0,1.6667
3523,11,20,1,1.375
3524,11,14,1,2.1765
3525,11,5,1,6.8667
3526,11,9,1,2.9048
3527,11,13,0,2.0588
3528,11,9,1,6.5556
3529,11,9,1,4.5882
3530,11,11,0,2.75
3531,11,16,0,1.6
3532,11,10,0,2.2857
3533,11,15,1,1.5625
3534,11,17,1,1.5625
3535,11,8,0,6.5556
3536,11,20,0,1.7778
3537,11,12,1,1.8261
3538,11,11,0,1.8261
3539,11,10,0,2.75
3540,11,12,0,3.0952
3541,11,9,0,3.5
3542,11,8,0,9.3
3543,11,19,0,1.375
3544,11,18,0,1.3
3545,11,16,1,2.2857
3546,11,16,0,1.3704
3547,11,10,1,2.9048
3548,11,18,0,1.3
3549,11,15,1,1.3704
3550,11,18,1,1.4444
3551,11,23,1,1
3552,11,15,1,1.5385
3553,11,16,1,1.2105
3554,11,23,1,1.375
3555,11,1,0,44.125
3556,11,12,1,2.75
3557,11,8,0,6.8667
3558,11,15,0,3.0952
3559,11,11,0,3.0952
3560,11,5,0,10.4545
3561,11,12,1,2.75
3562,11,22,0,1.2222
3563,11,20,0,1.8889
3564,11,19,1,1.8889
3565,11,7,0,21.4286
3566,11,23,1,1.4444
3567,11,12,0,2.9048
3568,11,15,1,1.65
3569,11,22,1,1.375
3570,11,13,0,2.2857
3571,11,13,1,2.2857
3572,11,13,0,2.0588
3573,11,1,0,70.5
3574,11,22,1,1.6667
3575,11,17,0,1.4444
3576,11,11,1,2.9048
3577,11,7,0,6.5455
3578,11,7,0,4.2353
3579,11,14,0,2.2857
3580,11,6,0,6.5455
3581,11,11,0,2.75
3582,11,21,0,1.6667
3583,11,7,0,6.8667
3584,11,16,0,1.2105
3585,11,12,0,3.0952
3586,11,10,1,3.5
3587,11,11,0,6.8667
3588,11,14,0,3.0952
3589,11,10,1,3.5
3590,11,20,1,1.375
3591,11,21,1,1.4444
3592,11,19,1,1.375
3593,11,12,0,1.8261
3594,11,3,0,33.5
3595,11,10,0,3.5
3596,11,19,1,1.5385
3597,11,13,0,2.1304
3598,11,4,0,34
3599,11,4,0,22.5
3600,11,12,1,1.8261
3601,11,0,0,44.125
3602,11,13,1,2.75
3603,11,23,0,1.4444
3604,11,7,0,9.3
3605,11,3,0,77.25
3606,11,13,1,2.1765
3607,11,7,1,3.375
3608,11,16,1,2.1765
3609,11,8,0,4.5882
3610,11,13,0,2.1765
3611,11,14,1,2.1304
3612,11,16,0,1.2105
3613,11,2,0,70.5
3614,11,9,0,4.2353
3615,11,15,0,2.0588
3616,11,6,0,6.5455
3617,11,22,1,1.4444
3618,11,17,0,1.3704
3619,11,13,1,1.65
3620,11,14,1,2.0588
3621,11,1,0,38.4
3622,11,0,0,38.4
3623,11,12,0,2.0588
3624,11,9,1,6.5556
3625,11,5,0,21.4286
3626,11,16,0,1.7143
3627,11,11,0,2.75
3628,11,5,0,21.4286
3629,11,24,1,1.2222
3630,11,17,1,1.2105
3631,11,3,0,70.3333
3632,11,20,0,1.6667
3633,11,9,0,4.5882
3634,11,21,1,1.6667
3635,11,12,1,2.1304
3636,11,17,1,1.5385
3637,11,16,0,1.5385
3638,11,6,0,9
3639,11,8,0,4.2353
3640,11,4,0,34
3641,11,10,1,3.375
3642,11,4,0,9
3643,11,20,1,1.7778
3644,11,11,0,3.0952
3645,11,21,1,1.7143
3646,11,23,1,1.6667
3647,11,1,0,83.6667
3648,11,0,0,70.3333
3649,11,5,0,70.3333
3650,11,18,0,1.2105
3651,11,5,1,21.4286
3652,11,11,0,2.2857
3653,11,14,1,1.5625
3654,11,10,0,4.2353
3655,11,6,1,9
3656,11,26,1,1.5
3657,11,12,1,1.8261
3658,11,22,1,2.4
3659,11,1,0,44.125
3660,11,8,0,4.2353
3661,11,9,0,6.5455
3662,11,19,0,1.65
3663,11,13,0,2.2857
3664,11,14,1,1.3704
3665,11,0,0,44.125
3666,11,14,0,2.1765
3667,11,15,0,1.5385
3668,11,4,0,168
3669,11,9,0,2.75
3670,11,13,1,2.1304
3671,11,21,1,1.375
3672,11,12,0,2.1765
3673,11,13,1,2.1304
3674,11,8,1,9.3
3675,11,18,1,1.8889
3676,11,13,1,1.7143
3677,11,16,1,1.5385
3678,11,6,1,4.5882
3679,11,0,0,77.25
3680,11,12,0,3.5
3681,11,6,0,83.6667
3682,11,11,0,2.9048
3683,11,14,0,2.1304
3684,11,10,1,3.5
3685,11,0,0,77.25
3686,11,17,0,1.2105
3687,11,1,0,77.25
3688,11,17,1,1.5385
3689,11,11,0,2.75
3690,11,1,0,38.4
3691,11,14,0,2.0588
3692,11,0,0,44.125
3693,11,14,0,1.65
3694,11,12,0,2.9048
3695,11,17,0,1.65
3696,11,14,1,1.3704
3697,11,21,1,1.7143
3698,11,3,0,164
3699,11,10,1,3.375
3700,11,10,1,3.375
3701,11,25,1,2
3702,11,11,0,1.8261
3703,11,20,1,1.3
3704,11,19,1,1.3
3705,11,19,1,1.7778
3706,11,8,0,6.5556
3707,11,0,0,38.4
